delivery_id,driver_id,delivery_distance_meters,delivery_status
71577801,1032,2076,DELIVERED
71577995,12663,1901,DELIVERED
71578040,25651,4530,DELIVERED
71578060,4737,2533,DELIVERED
71578212,5965,215,DELIVERED
71578286,140,5569,DELIVERED
71578349,33044,6429,DELIVERED
71578361,24478,3727,DELIVERED
71578408,5403,1733,DELIVERED
71578442,9693,1106,DELIVERED
71578465,19271,2761,DELIVERED
71578466,1015,2357,DELIVERED
71578474,16180,935,DELIVERED
71578530,28301,1918,DELIVERED
71578531,7754,1323,DELIVERED
71578575,7754,614,DELIVERED
71578617,3780,689,DELIVERED
71578665,12023,708,DELIVERED
71578763,3780,1110,DELIVERED
71578785,8531,4480,DELIVERED
71578786,15834,3340,DELIVERED
71578816,17035,486,DELIVERED
71578832,15661,4251,DELIVERED
71578879,15834,2579,DELIVERED
71578884,25651,1555,DELIVERED
71579066,454,5390,DELIVERED
71579137,25041,663,DELIVERED
71579189,456,2542,DELIVERED
71579210,26609,1611,DELIVERED
71579219,10024,1142,DELIVERED
71579220,29202,1166,DELIVERED
71579450,23603,1374,DELIVERED
71579502,0,4370,CANCELLED
71579670,20411,387,DELIVERED
71579685,6646,4743,DELIVERED
71579715,0,8137,CANCELLED
71579733,18178,5483,DELIVERED
71579736,30032,770,DELIVERED
71579774,8940,1254,DELIVERED
71579816,14290,4883,DELIVERED
71579849,9025,5275,DELIVERED
71579860,18715,1080,DELIVERED
71579882,7235,2257,DELIVERED
71579888,6952,2466,DELIVERED
71579902,11545,1645,DELIVERED
71579905,25651,2782,DELIVERED
71579945,357,825,DELIVERED
71579946,29634,4168,DELIVERED
71579991,5232,451,DELIVERED
71579996,3834,1750,DELIVERED
71580033,7938,3637,DELIVERED
71580053,25651,2644,DELIVERED
71580058,5098,3604,DELIVERED
71580141,23093,3462,DELIVERED
71580144,34268,2782,DELIVERED
71580145,26278,3152,DELIVERED
71580200,27450,3258,DELIVERED
71580212,598,1367,DELIVERED
71580230,6893,427,DELIVERED
71580307,13401,1384,DELIVERED
71580332,20552,1379,DELIVERED
71580345,25651,2575,DELIVERED
71580379,1377,407,DELIVERED
71580416,10978,1075,DELIVERED
71580417,22036,2972,DELIVERED
71580547,13401,1594,DELIVERED
71580600,25651,2812,DELIVERED
71580721,0,2186,CANCELLED
71580824,1203,482,DELIVERED
71580831,30879,2178,DELIVERED
71580910,30879,494,DELIVERED
71580924,313,1897,DELIVERED
71581077,4190,581,DELIVERED
71581088,15724,3372,DELIVERED
71581090,0,1400,CANCELLED
71581171,6361,3288,DELIVERED
71581195,6952,3733,DELIVERED
71581303,7799,3473,DELIVERED
71581332,10259,344,DELIVERED
71581435,28633,2015,DELIVERED
71581436,9062,818,DELIVERED
71581450,25651,2556,DELIVERED
71581496,5527,2812,DELIVERED
71581520,5269,2130,DELIVERED
71581523,4190,2241,DELIVERED
71581586,17590,949,DELIVERED
71581698,14702,2076,DELIVERED
71581794,2836,3889,DELIVERED
71581812,7716,2545,DELIVERED
71581865,18837,1585,DELIVERED
71582103,25651,3785,DELIVERED
71582107,19085,2789,DELIVERED
71582189,6646,2208,DELIVERED
71582335,14805,2682,DELIVERED
71582366,11930,1283,DELIVERED
71582458,3659,6640,DELIVERED
71582602,13017,3034,DELIVERED
71582622,11930,1768,DELIVERED
71582624,3659,6865,DELIVERED
71582684,794,464,DELIVERED
71582690,9806,2997,DELIVERED
71582721,9806,1971,DELIVERED
71582725,6161,1951,DELIVERED
71582735,19085,1312,DELIVERED
71582749,9806,1565,DELIVERED
71582843,17570,3017,DELIVERED
71582935,12132,2716,DELIVERED
71582937,26986,5148,DELIVERED
71582938,19085,1323,DELIVERED
71582989,7799,2789,DELIVERED
71582992,13546,691,DELIVERED
71583017,11393,672,DELIVERED
71583074,627,3189,DELIVERED
71583079,25575,3692,DELIVERED
71583111,26010,1100,DELIVERED
71583135,26779,3309,DELIVERED
71583137,7799,4511,DELIVERED
71583226,19968,236,DELIVERED
71583278,29624,4428,DELIVERED
71583295,15286,1292,DELIVERED
71583314,2156,1478,DELIVERED
71583538,32109,4367,DELIVERED
71583544,356,1690,DELIVERED
71583614,15286,2576,DELIVERED
71583637,7480,708,DELIVERED
71583658,7480,2556,DELIVERED
71583669,7767,5329,DELIVERED
71583775,25651,3223,DELIVERED
71583878,1855,3763,DELIVERED
71583919,16529,2890,DELIVERED
71583959,8855,1636,DELIVERED
71583976,25651,2912,DELIVERED
71584028,25651,3207,DELIVERED
71584046,921,1233,DELIVERED
71584062,28128,3900,DELIVERED
71584063,9301,369,DELIVERED
71584125,26557,845,DELIVERED
71584161,20177,2671,DELIVERED
71584298,17749,2649,DELIVERED
71584404,651,3500,DELIVERED
71584407,33241,3924,DELIVERED
71584411,9600,998,DELIVERED
71584460,148,721,DELIVERED
71584462,18937,2085,DELIVERED
71584464,24933,1829,DELIVERED
71584465,29852,4140,DELIVERED
71584468,358,2299,DELIVERED
71584528,25651,3452,DELIVERED
71584609,25651,5702,DELIVERED
71584610,1032,2076,DELIVERED
71584662,9796,404,DELIVERED
71584672,5394,3933,DELIVERED
71584674,29852,3718,DELIVERED
71584675,5394,3970,DELIVERED
71584721,24584,4602,DELIVERED
71584745,14509,1805,DELIVERED
71584749,9600,1708,DELIVERED
71584802,446,4755,DELIVERED
71584836,11941,916,DELIVERED
71584899,5355,4379,DELIVERED
71584902,14666,2666,DELIVERED
71584936,18607,5895,DELIVERED
71585036,651,2328,DELIVERED
71585095,29258,1939,DELIVERED
71585216,25651,887,DELIVERED
71585218,27165,1525,DELIVERED
71585221,25651,1199,DELIVERED
71585278,26226,3775,DELIVERED
71585315,5037,1748,DELIVERED
71585319,15086,3785,DELIVERED
71585323,0,4530,CANCELLED
71585325,9654,919,DELIVERED
71585340,23638,570,DELIVERED
71585354,922,878,DELIVERED
71585626,28598,2364,DELIVERED
71585706,23757,1479,DELIVERED
71585734,19968,745,DELIVERED
71585873,25651,1987,DELIVERED
71585887,29544,382,DELIVERED
71585901,749,2043,DELIVERED
71585962,10271,2878,DELIVERED
71586022,15898,3242,DELIVERED
71586024,4906,2137,DELIVERED
71586174,25651,3827,DELIVERED
71586213,32433,3801,DELIVERED
71586252,14509,2184,DELIVERED
71586299,32241,4067,DELIVERED
71586397,25651,1612,DELIVERED
71586489,975,320,DELIVERED
71586490,5171,2091,DELIVERED
71586495,29258,2364,DELIVERED
71586566,24728,1830,DELIVERED
71586754,26543,2835,DELIVERED
71586970,25651,3393,DELIVERED
71586971,20411,852,DELIVERED
71586987,800,1857,DELIVERED
71587081,4488,1036,DELIVERED
71587082,10877,1177,DELIVERED
71587100,26010,1002,DELIVERED
71587102,196,818,DELIVERED
71587109,2091,2213,DELIVERED
71587124,16575,3598,DELIVERED
71587214,5942,700,DELIVERED
71587235,5232,805,DELIVERED
71587236,13356,1761,DELIVERED
71587280,25954,2962,DELIVERED
71587291,3621,3826,DELIVERED
71587364,22423,1656,DELIVERED
71587365,27219,1969,DELIVERED
71587400,27219,3700,DELIVERED
71587401,2751,872,DELIVERED
71587404,28180,2523,DELIVERED
71587454,789,2251,DELIVERED
71587485,31763,557,DELIVERED
71587534,3906,2369,DELIVERED
71587574,0,1400,CANCELLED
71587684,22290,833,DELIVERED
71587713,18429,4064,DELIVERED
71587718,27219,2644,DELIVERED
71587819,7761,3409,DELIVERED
71587840,12613,4913,DELIVERED
71587881,7783,3579,DELIVERED
71587883,7480,3785,DELIVERED
71587943,0,1708,CANCELLED
71587956,14509,1741,DELIVERED
71587984,6252,4370,DELIVERED
71588051,6726,700,DELIVERED
71588114,17832,1671,DELIVERED
71588118,5364,1418,DELIVERED
71588174,9211,1199,DELIVERED
71588230,17596,1010,DELIVERED
71588236,25651,4816,DELIVERED
71588264,12724,361,DELIVERED
71588347,5037,1552,DELIVERED
71588349,32639,4761,DELIVERED
71588350,16575,3827,DELIVERED
71588434,5269,2872,DELIVERED
71588438,14509,994,DELIVERED
71588500,30257,7198,DELIVERED
71588507,2561,4053,DELIVERED
71588508,902,7281,DELIVERED
71588568,32304,3187,DELIVERED
71588949,32836,4554,DELIVERED
71588950,14059,362,DELIVERED
71589022,7930,4022,DELIVERED
71589097,7930,3892,DELIVERED
71589277,583,1559,DELIVERED
71589278,12091,1114,DELIVERED
71589326,4737,4886,DELIVERED
71589351,0,4373,CANCELLED
71589358,228,1685,DELIVERED
71589600,3364,1200,DELIVERED
71589726,33229,2537,DELIVERED
71589727,13401,2477,DELIVERED
71589784,25651,1380,DELIVERED
71589892,4737,3212,DELIVERED
71589984,8958,1383,DELIVERED
71590060,3906,1690,DELIVERED
71590081,10019,1605,DELIVERED
71590142,19271,5543,DELIVERED
71590194,5813,63,DELIVERED
71590202,19271,3536,DELIVERED
71590205,29038,1151,DELIVERED
71590350,11084,3553,DELIVERED
71590362,5349,2789,DELIVERED
71590442,8456,1159,DELIVERED
71590527,357,2076,DELIVERED
71590622,25651,2320,DELIVERED
71590733,5098,1047,DELIVERED
71590734,23587,3523,DELIVERED
71590735,5269,3167,DELIVERED
71590855,4586,2320,DELIVERED
71590893,794,1480,DELIVERED
71590933,28553,3843,DELIVERED
71590935,26536,4739,DELIVERED
71590960,138,1511,DELIVERED
71590982,12079,476,DELIVERED
71591024,12023,1493,DELIVERED
71591065,12023,1457,DELIVERED
71591134,26300,2578,DELIVERED
71591238,5630,1048,DELIVERED
71591363,511,221,DELIVERED
71591364,26300,2487,DELIVERED
71591390,511,789,DELIVERED
71591411,228,1162,DELIVERED
71591442,23399,3217,DELIVERED
71591472,5907,2202,DELIVERED
71591473,25651,5195,DELIVERED
71591497,15834,5145,DELIVERED
71591543,10019,3889,DELIVERED
71591545,511,1682,DELIVERED
71591550,1203,546,DELIVERED
71591563,26075,2837,DELIVERED
71591589,888,1138,DELIVERED
71591635,25651,698,DELIVERED
71591643,23789,916,DELIVERED
71591684,12330,698,DELIVERED
71591809,2519,417,DELIVERED
71591810,26785,2000,DELIVERED
71591838,29324,1704,DELIVERED
71591861,2751,746,DELIVERED
71591871,9540,4705,DELIVERED
71591921,15231,1674,DELIVERED
71591959,8531,4433,DELIVERED
71591961,3603,385,DELIVERED
71591963,6144,1128,DELIVERED
71591993,33495,3909,DELIVERED
71592002,23789,2341,DELIVERED
71592064,7235,1578,DELIVERED
71592066,7763,2250,DELIVERED
71592106,14110,1561,DELIVERED
71592128,9806,4373,DELIVERED
71592140,378,1362,DELIVERED
71592164,8122,2371,DELIVERED
71592340,14110,2521,DELIVERED
71592632,138,2681,DELIVERED
71592634,34207,5885,DELIVERED
71592650,16575,4816,DELIVERED
71592773,1433,337,DELIVERED
71592838,15050,936,DELIVERED
71593025,17610,952,DELIVERED
71593049,5555,255,DELIVERED
71593136,7468,4480,DELIVERED
71593229,217,2970,DELIVERED
71593250,4190,647,DELIVERED
71593422,31639,1375,DELIVERED
71593423,0,1891,CANCELLED
71593458,18748,1217,DELIVERED
71593488,31639,6408,DELIVERED
71593492,1433,374,DELIVERED
71593493,16993,753,DELIVERED
71593557,24478,4521,DELIVERED
71594117,16529,3722,DELIVERED
71594119,25409,2898,DELIVERED
71594122,14702,2004,DELIVERED
71594199,29966,2184,DELIVERED
71594201,16307,1014,DELIVERED
71594202,0,3774,CANCELLED
71594440,1032,3580,DELIVERED
71594441,7396,4575,DELIVERED
71594521,5235,1038,DELIVERED
71594663,25651,3661,DELIVERED
71594671,30053,1764,DELIVERED
71594748,33316,3759,DELIVERED
71594768,5555,960,DELIVERED
71594784,2354,6197,DELIVERED
71594856,9301,305,DELIVERED
71594930,0,1639,CANCELLED
71594990,7798,995,DELIVERED
71595046,1377,2436,DELIVERED
71595116,24571,1340,DELIVERED
71595153,0,204,CANCELLED
71595154,24571,1005,DELIVERED
71595156,464,4302,DELIVERED
71595253,5946,1305,DELIVERED
71595293,34049,3562,DELIVERED
71595368,29966,1656,DELIVERED
71595432,27741,2913,DELIVERED
71595527,4313,3647,DELIVERED
71595533,18856,4079,DELIVERED
71595747,25689,1618,DELIVERED
71595809,15898,816,DELIVERED
71595811,11545,2583,DELIVERED
71595834,22217,2394,DELIVERED
71595896,140,2451,DELIVERED
71595984,2905,1125,DELIVERED
71596028,15898,1558,DELIVERED
71596059,1032,889,DELIVERED
71596140,3621,6432,DELIVERED
71596246,33044,3826,DELIVERED
71596340,5171,2041,DELIVERED
71596342,25183,1301,DELIVERED
71596399,3621,859,DELIVERED
71596422,17660,1119,DELIVERED
71596450,0,1596,DELIVERED
71596511,23670,2003,DELIVERED
71596564,25798,1494,DELIVERED
71596683,13599,355,DELIVERED
71596684,32263,1713,DELIVERED
71596698,5171,4664,DELIVERED
71596811,23558,1891,DELIVERED
71596812,28598,2688,DELIVERED
71596869,23093,9515,DELIVERED
71596925,313,2767,DELIVERED
71596997,18837,1904,DELIVERED
71597001,28910,2285,DELIVERED
71597051,24571,1338,DELIVERED
71597097,407,391,DELIVERED
71597235,11171,2037,DELIVERED
71597487,23860,1312,DELIVERED
71597518,23093,2357,DELIVERED
71597613,6312,2680,DELIVERED
71597616,23055,4220,DELIVERED
71597729,25651,4637,DELIVERED
71597750,1004,2166,DELIVERED
71597829,976,2051,DELIVERED
71597917,25651,827,DELIVERED
71597925,1004,2157,DELIVERED
71597960,5232,388,DELIVERED
71598022,21154,1680,DELIVERED
71598062,18715,1256,DELIVERED
71598073,14290,2259,DELIVERED
71598106,5813,803,DELIVERED
71598237,12186,3661,DELIVERED
71598286,13546,395,DELIVERED
71598320,6662,1072,DELIVERED
71598857,11084,2257,DELIVERED
71598898,407,853,DELIVERED
71598900,8009,466,DELIVERED
71598933,1251,2127,DELIVERED
71598970,13453,2786,DELIVERED
71599021,31115,1300,DELIVERED
71599060,4950,1003,DELIVERED
71599093,6436,1962,DELIVERED
71599095,749,2817,DELIVERED
71599125,9317,2133,DELIVERED
71599252,627,1023,DELIVERED
71599287,17749,3452,DELIVERED
71599328,23063,3341,DELIVERED
71599392,9211,1330,DELIVERED
71599419,5607,5173,DELIVERED
71599472,19877,3138,DELIVERED
71599507,2061,503,DELIVERED
71599548,454,1841,DELIVERED
71599553,3022,444,DELIVERED
71599581,5274,2549,DELIVERED
71599711,14805,2765,DELIVERED
71599745,14805,2983,DELIVERED
71599825,29634,2065,DELIVERED
71599922,32809,2220,DELIVERED
71600027,21154,1634,DELIVERED
71600451,9806,1672,DELIVERED
71600572,9806,6057,DELIVERED
71600667,1203,755,DELIVERED
71600669,17457,4637,DELIVERED
71600710,15162,2895,DELIVERED
71600748,148,2328,DELIVERED
71600761,9315,134,DELIVERED
71600778,800,2211,DELIVERED
71600836,13879,1178,DELIVERED
71601034,3022,603,DELIVERED
71601080,24584,4931,DELIVERED
71601300,12724,1513,DELIVERED
71601404,7638,1024,DELIVERED
71601775,760,4172,DELIVERED
71601835,16993,1726,DELIVERED
71602238,8940,1342,DELIVERED
71602311,25651,5571,DELIVERED
71602616,13074,2360,DELIVERED
71603171,13074,1807,DELIVERED
71603708,12613,1400,DELIVERED
71604331,34268,1992,DELIVERED
71604449,16993,2208,DELIVERED
71604539,20411,587,DELIVERED
71605197,6161,1690,DELIVERED
71605587,29634,3193,DELIVERED
71605615,976,1845,DELIVERED
71605651,4586,229,DELIVERED
71605802,12620,3382,DELIVERED
71606248,19085,1447,DELIVERED
71606548,5540,1770,DELIVERED
71607028,2091,2186,DELIVERED
71607080,25588,2422,DELIVERED
71607114,17989,4425,DELIVERED
71607117,29865,1655,DELIVERED
71607398,7235,3462,DELIVERED
71608393,8122,2965,DELIVERED
71609523,15231,3747,DELIVERED
71609845,1855,2342,DELIVERED
71610026,0,1170,CANCELLED
71610360,11887,3257,DELIVERED
71610801,15086,3788,DELIVERED
71611336,5946,2761,DELIVERED
71611689,5394,4117,DELIVERED
71611946,6646,2680,DELIVERED
71613294,5394,2152,DELIVERED
71613450,4906,4817,DELIVERED
71613547,22036,2270,DELIVERED
71613999,24728,2714,DELIVERED
71614691,1015,2423,DELIVERED
71616016,1015,3154,DELIVERED
71616463,511,1229,DELIVERED
71617285,11911,2316,DELIVERED
71618343,26230,3855,DELIVERED
71618673,9062,483,DELIVERED
71619093,26910,2535,DELIVERED
71619106,32241,1432,DELIVERED
71619565,0,8224,CANCELLED
71619572,511,2076,DELIVERED
71619654,357,3603,DELIVERED
71620032,7799,3019,DELIVERED
71621074,27810,904,DELIVERED
71622993,23695,339,DELIVERED
71624013,6144,5667,DELIVERED
71624333,29271,2126,DELIVERED
71626472,29271,3922,DELIVERED
71626772,23219,1344,DELIVERED
71628977,5555,2792,DELIVERED
71633338,23695,970,DELIVERED
71644194,8521,1671,DELIVERED
71644421,20552,1831,DELIVERED
71646395,26779,2618,DELIVERED
71647927,22354,2705,DELIVERED
71650836,2836,3017,DELIVERED
71655677,12132,3970,DELIVERED
71655751,0,4238,CANCELLED
71655763,7480,1990,DELIVERED
71656415,3834,836,DELIVERED
71656873,651,3470,DELIVERED
71656982,24130,1720,DELIVERED
71657498,27711,1720,DELIVERED
71657748,26536,1896,DELIVERED
71657873,9540,1726,DELIVERED
71661533,6144,2365,DELIVERED
71662502,26536,1182,DELIVERED
71662503,4950,688,DELIVERED
71662527,9540,3356,DELIVERED
71662835,922,1271,DELIVERED
71662889,138,2133,DELIVERED
71662959,16180,1429,DELIVERED
71662979,25651,880,DELIVERED
71662995,4313,1338,DELIVERED
71663371,10024,427,DELIVERED
71663458,1433,1305,DELIVERED
71663483,28553,4068,DELIVERED
71663733,11522,2114,DELIVERED
71663772,10024,1221,DELIVERED
71663804,8521,978,DELIVERED
71663808,5813,682,DELIVERED
71663816,3478,800,DELIVERED
71663821,14059,846,DELIVERED
71663946,11171,1401,DELIVERED
71663954,11171,3114,DELIVERED
71663994,25453,6203,DELIVERED
71664149,32639,6212,DELIVERED
71664252,25453,6221,DELIVERED
71664270,921,1308,DELIVERED
71664349,32140,627,DELIVERED
71664433,11857,4079,DELIVERED
71664469,28217,1157,DELIVERED
71664639,25651,1072,DELIVERED
71664679,2354,1362,DELIVERED
71664690,7938,3075,DELIVERED
71664692,23679,525,DELIVERED
71664751,5403,1323,DELIVERED
71664826,24550,5423,DELIVERED
71664849,34207,1603,DELIVERED
71665130,11084,2079,DELIVERED
71665443,9796,1534,DELIVERED
71665450,5403,4060,DELIVERED
71665724,11941,591,DELIVERED
71665745,1433,518,DELIVERED
71665936,27122,1245,DELIVERED
71665938,15050,1901,DELIVERED
71665969,7907,4224,DELIVERED
71665986,26010,1618,DELIVERED
71666001,25651,3868,DELIVERED
71666007,140,2439,DELIVERED
71666090,749,3868,DELIVERED
71666173,138,2508,DELIVERED
71666266,20976,3370,DELIVERED
71666373,20411,689,DELIVERED
71666523,7456,2902,DELIVERED
71666574,5501,194,DELIVERED
71666597,464,2307,DELIVERED
71666691,18937,3454,DELIVERED
71666695,20411,1306,DELIVERED
71666743,11087,3298,DELIVERED
71666809,5232,911,DELIVERED
71666862,12079,761,DELIVERED
71666902,5907,3154,DELIVERED
71666905,7798,2825,DELIVERED
71666919,794,984,DELIVERED
71666926,14509,1246,DELIVERED
71667173,9301,960,DELIVERED
71667423,3306,1596,DELIVERED
71667426,7767,3675,DELIVERED
71667459,5907,1072,DELIVERED
71667463,23757,330,DELIVERED
71667492,598,7878,DELIVERED
71667557,8531,1202,DELIVERED
71667598,7799,2787,DELIVERED
71667701,18856,5594,DELIVERED
71667778,140,1809,DELIVERED
71667797,34051,4062,DELIVERED
71667880,3306,630,DELIVERED
71667929,3603,641,DELIVERED
71668124,3780,1742,DELIVERED
71668270,5235,2980,DELIVERED
71668283,23679,1357,DELIVERED
71668356,8456,7633,DELIVERED
71668541,0,880,CANCELLED
71668599,0,827,CANCELLED
71668640,24571,3354,DELIVERED
71668641,17749,1975,DELIVERED
71668642,26629,2920,DELIVERED
71668647,9600,1253,DELIVERED
71668651,8122,4205,DELIVERED
71668675,8122,638,DELIVERED
71668756,23063,1980,DELIVERED
71668762,10271,1718,DELIVERED
71668801,4586,2100,DELIVERED
71668882,4950,3923,DELIVERED
71668883,10271,2738,DELIVERED
71668885,24933,6545,DELIVERED
71668917,9211,920,DELIVERED
71668958,18791,1645,DELIVERED
71669227,28598,2473,DELIVERED
71669232,22423,2230,DELIVERED
71669252,32304,3405,DELIVERED
71669292,4536,862,DELIVERED
71669300,2061,304,DELIVERED
71669421,28817,2285,DELIVERED
71669468,5394,7471,DELIVERED
71669476,16350,1823,DELIVERED
71669518,148,2643,DELIVERED
71669613,1251,2638,DELIVERED
71669650,4567,1473,DELIVERED
71669743,11887,960,DELIVERED
71669760,24381,394,DELIVERED
71669793,494,1963,DELIVERED
71669848,20976,1437,DELIVERED
71669861,10682,2868,DELIVERED
71669885,11887,3057,DELIVERED
71670093,15050,919,DELIVERED
71670234,3306,922,DELIVERED
71670279,4906,2188,DELIVERED
71670364,16993,866,DELIVERED
71670382,3364,1297,DELIVERED
71670472,22345,1079,DELIVERED
71670588,13879,904,DELIVERED
71670590,19085,313,DELIVERED
71670880,7798,5276,DELIVERED
71670882,9618,2201,DELIVERED
71670939,1203,2974,DELIVERED
71670942,5171,7281,DELIVERED
71671002,0,3349,DELIVERED
71671018,902,2760,DELIVERED
71671080,922,1939,DELIVERED
71671103,16307,1150,DELIVERED
71671136,8009,269,DELIVERED
71671172,4488,544,DELIVERED
71671196,23603,351,DELIVERED
71671334,430,1488,DELIVERED
71671336,17660,1002,DELIVERED
71671356,14805,1893,DELIVERED
71671365,11522,3468,DELIVERED
71671392,11171,5088,DELIVERED
71671533,2354,4705,DELIVERED
71671535,33044,2422,DELIVERED
71671541,0,10326,DELIVERED
71671594,29634,3002,DELIVERED
71671608,922,1355,DELIVERED
71671610,25651,1513,DELIVERED
71671670,25651,3400,DELIVERED
